0.0,0.0,1.0
0.2099445507801323,0.3224556603165361,1.0
0.38108102756381823,0.6298336523403969,1.0
0.4817749962596115,0.9077613227906478,1.0
0.49341326127076307,1.1432430826914546,1.0
0.4138444990784453,1.3252680666690344,1.0
0.2577769285885108,1.4453249887788346,1.0
0.05405950921197096,1.4978001207766858,1.0
-0.15965076506798997,1.4802397838122892,1.0
-0.3438497294267117,1.393465079725187,1.0
-0.4644883599083957,1.2415334972353358,1.0
-0.4992667069255619,1.031549188280135,1.0
-0.4417560222230114,0.7733307857655325,1.0
-0.30258710759688245,0.47895229520396965,1.0
-0.10748522010551219,0.1621785276359129,1.0
0.10748522010551195,-0.16217852763591253,1.0
0.30258710759688257,-0.4789522952039699,1.0
0.4417560222230115,-0.7733307857655327,1.0
0.49926670692556196,-1.031549188280135,1.0
0.46448835990839576,-1.2415334972353356,1.0
0.3438497294267117,-1.393465079725187,1.0
0.15965076506799,-1.4802397838122892,1.0
-0.05405950921197094,-1.4978001207766858,1.0
-0.257776928588511,-1.4453249887788344,1.0
-0.4138444990784454,-1.3252680666690342,1.0
-0.4934132612707631,-1.1432430826914544,1.0
-0.4817749962596114,-0.9077613227906474,1.0
-0.3810810275638185,-0.6298336523403973,1.0
-0.20994455078013258,-0.32245566031653655,1.0
-2.4492935982947064e-16,-3.6739403974420594e-16,1.0
